,training_loss,testing_loss,learning_rate
56,0.075677775,0.07110609,0.001
57,0.073890164,0.069391035,0.001
58,0.07365396,0.069220185,0.001
59,0.07285818,0.06842378,0.001
60,0.07260383,0.06803985,0.001
61,0.07288698,0.06826265,0.001
62,0.072582334,0.06790196,0.001
63,0.07153798,0.066946484,0.001
64,0.070772,0.066222295,0.001
65,0.07028562,0.065648116,0.001
66,0.07027567,0.06552308,0.001
67,0.06995337,0.06528499,0.001
68,0.069644175,0.06491849,0.001
69,0.069575205,0.06477186,0.001
70,0.0690533,0.06440364,0.001
71,0.068590306,0.064059615,0.001
72,0.06865918,0.064111575,0.001
73,0.06814803,0.06359,0.001
74,0.06781049,0.06333687,0.001
75,0.06749133,0.06287817,0.001
76,0.06702168,0.062617324,0.001
77,0.06688868,0.062398653,0.001
78,0.06656857,0.062254738,0.001
79,0.06667326,0.0624751,0.001
80,0.066044666,0.061751362,0.001
81,0.06558756,0.061162952,0.001
82,0.0652978,0.06116393,0.001
83,0.06487163,0.060581136,0.001
84,0.064674065,0.060619924,0.001
85,0.06397761,0.059802797,0.001
86,0.06397361,0.059890915,0.001
87,0.06319619,0.05916607,0.001
88,0.062704615,0.058796227,0.001
89,0.06264318,0.058990784,0.001
90,0.062240593,0.058630925,0.001
91,0.06178694,0.058158312,0.001
92,0.061594255,0.058046747,0.001
93,0.061027557,0.057560924,0.001
94,0.060542114,0.057056967,0.001
95,0.06062499,0.05724501,0.001
96,0.06007244,0.05660966,0.001
97,0.060166255,0.05664841,0.001
98,0.059740838,0.056242086,0.001
99,0.059710264,0.056128483,0.001
100,0.059560794,0.05578175,0.001
101,0.059574656,0.05575957,0.001
102,0.059189472,0.05547234,0.001
103,0.059399508,0.055894155,0.001
104,0.05862997,0.054680355,0.001
105,0.058545936,0.054648105,0.001
106,0.05865364,0.054574635,0.001
107,0.05855119,0.05446238,0.001
108,0.05851727,0.054456335,0.001
109,0.058231674,0.05432875,0.001
110,0.058092542,0.054042373,0.001
111,0.05799358,0.05402792,0.001
112,0.058110606,0.054104332,0.001
113,0.058673427,0.05467544,0.001
114,0.060633745,0.056556597,0.001
115,0.06127508,0.05720983,0.001
116,0.061576445,0.057695005,0.001
117,0.061360266,0.057594303,0.001
118,0.06197595,0.05825148,0.001
119,0.06142603,0.05779275,0.001
120,0.06166914,0.058295302,0.001
121,0.06185779,0.058580372,0.001
122,0.06114041,0.057953984,0.001
123,0.061945885,0.05862922,0.001
124,0.060591146,0.05701829,0.001
125,0.061170675,0.057712268,0.001
126,0.06090962,0.057561107,0.001
127,0.061308794,0.05804597,0.001
128,0.060233403,0.057130173,0.001
129,0.060742747,0.05761709,0.001
130,0.060784034,0.057670087,0.001
131,0.06145663,0.058383077,0.001
132,0.06166616,0.05877714,0.001
133,0.061130945,0.058089923,0.001
134,0.06191177,0.058921717,0.001
135,0.06222394,0.05931961,0.001
136,0.06267758,0.059687864,0.001
137,0.058243744,0.05556739,0.001
138,0.055427663,0.051722918,0.001
139,0.056743354,0.05329581,0.001
140,0.05536645,0.052024066,0.001
141,0.05500792,0.05171983,0.001
142,0.055350497,0.052382156,0.001
143,0.054053504,0.051156715,0.001
144,0.053314824,0.050630152,0.001
145,0.053240456,0.050499145,0.001
146,0.053130835,0.050466236,0.001
147,0.052947156,0.050222103,0.001
148,0.052798107,0.050188486,0.001
149,0.05267126,0.050008196,0.001
150,0.05282601,0.050316915,0.001
151,0.052785404,0.050438546,0.001
152,0.052555468,0.050253026,0.001
153,0.052137822,0.04975275,0.001
154,0.052707456,0.05049515,0.001
155,0.052856404,0.050700553,0.001
156,0.05444419,0.052495677,0.001
157,0.053765107,0.05148525,0.001
158,0.053461954,0.051233597,0.001
159,0.054017752,0.05193118,0.001
160,0.052955125,0.050882794,0.001
161,0.05397035,0.052069258,0.001
162,0.052688394,0.050774068,0.001
163,0.0514428,0.04940811,0.001
164,0.050819434,0.048673406,0.001
165,0.050454758,0.048133966,0.001
166,0.050517533,0.04837152,0.001
167,0.05027097,0.048068825,0.001
168,0.050582744,0.048226528,0.001
169,0.050311323,0.048291028,0.001
170,0.050604533,0.04867099,0.001
171,0.050639052,0.04876968,0.001
172,0.051174834,0.0494121,0.001
173,0.051917452,0.05008998,0.001
174,0.05252561,0.050781462,0.001
175,0.05436374,0.052658424,0.001
176,0.053983334,0.052049164,0.001
177,0.05305201,0.051018678,0.001
178,0.052147288,0.050049976,0.001
179,0.051778767,0.049792856,0.001
180,0.052162148,0.050510477,0.001
181,0.051506117,0.049687777,0.001
182,0.05122527,0.04940262,0.001
183,0.05044962,0.04849242,0.001
184,0.049810562,0.04763928,0.001
185,0.04995913,0.04773606,0.001
186,0.04963249,0.047247704,0.001
187,0.04971368,0.047473226,0.001
188,0.049716022,0.047582682,0.001
189,0.050172254,0.0482703,0.001
190,0.05244068,0.05089464,0.001
191,0.051874917,0.04874885,0.001
192,0.050596587,0.04765841,0.001
193,0.050450634,0.047705904,0.001
194,0.050245095,0.04767755,0.001
195,0.049310897,0.047059212,0.001
196,0.049574923,0.047365207,0.001
197,0.04960657,0.047458753,0.001
198,0.04937633,0.047201965,0.001
199,0.049083974,0.047091514,0.001
200,0.04924501,0.04718108,0.001
201,0.04940561,0.04730229,0.001
202,0.048845157,0.046609655,0.001
203,0.049124017,0.04687901,0.001
204,0.049183656,0.046923894,0.001
205,0.049210154,0.04685275,0.001
206,0.04956076,0.047049627,0.001
207,0.049086437,0.04673332,0.001
208,0.04875094,0.046487633,0.001
209,0.04820358,0.046281647,0.001
210,0.04806152,0.046589915,0.001
211,0.048224572,0.046836432,0.001
212,0.04842327,0.047186594,0.001
213,0.048248358,0.04699547,0.001
214,0.048626576,0.04730194,0.001
215,0.049260825,0.048142113,0.001
216,0.048917178,0.047482796,0.001
217,0.04908359,0.04773044,0.001
218,0.04862776,0.047396977,0.001
219,0.04835012,0.04720159,0.001
220,0.048035424,0.046808813,0.001
221,0.04763059,0.046577267,0.001
222,0.047221363,0.046182726,0.001
223,0.04824327,0.04715341,0.001
224,0.049247634,0.048338026,0.001
225,0.04769277,0.046861473,0.001
226,0.04844042,0.047735672,0.001
227,0.048699904,0.047907006,0.001
228,0.04776235,0.046811935,0.001
229,0.04762808,0.046976656,0.001
230,0.04731562,0.046889912,0.001
231,0.047728367,0.047016207,0.001
232,0.04747817,0.046954162,0.001
233,0.047853976,0.047136083,0.001
234,0.047301088,0.04659996,0.001
235,0.047068126,0.046320394,0.001
236,0.048535947,0.047304783,0.001
237,0.048535116,0.047114823,0.001
238,0.04792514,0.046475794,0.001
239,0.047328103,0.045440905,0.001
240,0.047573756,0.04548177,0.001
241,0.047273226,0.04513085,0.001
242,0.047463883,0.04523194,0.001
243,0.047118213,0.0451915,0.001
244,0.047000512,0.04509142,0.001
245,0.046445973,0.044665758,0.001
246,0.04666574,0.044701405,0.001
247,0.04609386,0.044491738,0.001
248,0.046143025,0.04452929,0.001
249,0.045508858,0.044339385,0.001
